gene	E14_ES_fpkm	E14_flk_fpkm	E14_HE1_fpkm	E14_HE2_fpkm	E14_prog_fpkm	Sp1hyp_ES_fpkm	Sp1hyp_Flk_fpkm	Sp1hyp_HE1_fpkm	Sp1hyp_HE2_fpkm	Sp1hyp_prog_fpkm
2400006E01Rik	6.28660395	0.496812267	0.111735533	0.215296917	0.27297875	7.94633735	1.171809367	0.316015317	0.616393767	1.710662967
2410002F23Rik	31.7499386	23.30353652	15.0989142	21.54325663	24.6229526	44.3426395	29.57392633	22.65978667	29.898695	27.72265325
2410003L11Rik	31.40689342	13.4216684	10.70347678	17.6542306	19.42540418	19.6974986	1.976347683	1.6260072	3.326493267	4.520294983
2410004B18Rik	16.60294365	10.74939148	12.14162862	11.91435567	12.8965156	15.14405563	13.98068203	13.97433317	14.08426812	12.41544188
2410004I01Rik	0.2702133	0.49753935	0.000444875	0.0003658	0.000715	0.448228717	0.5388668	0.001723592	0.13752515	0.147993958
2410006H16Rik	75.4094126	281.516171	66.8181022	100.6506484	124.267492	98.71101818	125.9641391	65.43396512	87.50885235	84.02715232
2410015M20Rik	35.03468852	45.80733398	42.58147442	58.96305628	56.91212983	34.71159993	41.74476848	33.26130143	38.96046118	53.95321448
2410021H03Rik	1.2912573	0.4765191	0.253275283	0.188698633	0.000715	4.0324349	0.792073467	0.544684017	0.093001733	0.007057617
2410089E03Rik	9.696496533	9.496503183	5.842147983	5.3315528	5.242755933	11.45847083	11.99040192	8.635078067	8.599267083	7.017576583
2410124H12Rik	0.557645433	0.188697233	0.000444875	0.0003658	0.098573042	0.59369905	0.041171433	0.001723592	0.00155065	0.155009292
2410131K14Rik	6.473447533	4.640554783	3.698937317	2.30814275	2.268689067	6.4724744	5.985714683	3.299890233	2.536713017	2.075303367
2410137M14Rik	4.4616832	0	0.025070408	0.0003658	0.000715	3.426284233	0.009196933	0.001723592	0.00155065	0.007057617
2410141K09Rik	50.82935485	0.065131667	0.000444875	0.0003658	0.000715	23.43788815	0.1699178	0.001723592	0.00155065	0.007057617
2500002B13Rik	28.69083392	8.782399017	4.781903067	2.646059183	3.740424467	37.95684467	5.300324033	6.999168733	4.991077567	6.300338683
2500004C02Rik	0.7889391	2.160191633	1.759831167	2.57541905	3.219441967	1.07248765	1.542074833	1.521042533	2.70748455	3.369302117
2510002D24Rik	4.379540267	5.370769033	3.62851205	6.277182567	6.999152217	4.433170333	4.3499519	3.9359922	6.155175017	8.8807031
2510003B16Rik	1.204519883	1.205482333	0.392051683	0.950411183	1.35636505	1.541116117	1.171014717	0.295892017	1.26300865	1.026482567
2510009E07Rik	0.00745505	1.31318125	2.185345367	1.120456167	0.773119133	0.018653383	0.56039615	1.253403267	0.768211317	0.6875028
2510039O18Rik	12.41997628	12.60707533	24.52837825	17.59768825	19.895086	14.56820833	11.30469402	18.92725232	16.36216802	16.15445587
2610001J05Rik	6.84826015	7.001977867	4.9159971	6.705686067	5.69544245	6.3956535	6.3897841	4.797731517	6.0424499	7.7057607
2610002M06Rik	1.615629117	3.202631617	2.8905135	2.903534133	3.00421645	1.337940867	2.328841233	4.104081233	4.13407435	4.45772525
2610005L07Rik	22.35613133	28.9551548	27.07616463	29.76609127	29.30486823	20.72567892	23.45511388	28.43195457	30.51515443	28.55092878
2610008E11Rik	5.51199	17.0259826	18.09214393	11.96955778	7.605614233	6.017335583	13.47448562	21.91914703	13.5457765	11.56437698
2610020C07Rik	4.069634717	3.717312117	2.4596068	3.7375929	4.3075751	3.692807633	4.63559745	3.3593037	4.419674183	4.517422283
2610020H08Rik	3.451015083	10.87330445	6.310083883	6.9405061	8.32908335	3.955356717	9.435295967	5.297847667	6.4835127	6.73090375
2610027K06Rik	0.163941917	1.055699567	0.664864633	0.705107533	0.378777967	0.294507967	0.736191917	0.4005149	0.51946255	0.51006045
2610035D17Rik	0.098980217	0.3349191	0.073984517	0.211724417	0.044672258	0.1753555	0.3888539	0.20328235	0.107728167	0.078856308
2610035F20Rik	0.263881133	0.50559475	0.093753875	0.0003658	0.000715	0.278098183	1.207106133	0.660949167	0.044567467	0.007057617
2610037D02Rik	1.070389467	0.01055715	0.000444875	0.0003658	0.000715	1.566174317	0.013167867	0.001723592	0.00155065	0.007057617
2610042L04Rik	1.611806083	3.607319817	1.309256633	1.406669517	0.586027033	3.246127933	5.881660517	3.1085657	2.363240767	1.7805245
2610044O15Rik8	8.9585036	7.4920216	2.41512135	4.280332933	4.986564283	7.785860883	6.108934883	3.642215633	5.435176183	4.989877767
2610301B20Rik	6.922416183	9.7053025	6.042415667	10.16559275	8.641135633	6.3978338	10.28488843	6.423677117	9.405884167	12.19276722
2610306M01Rik	0.889981733	2.290941433	1.870364	3.054445617	2.877291217	1.010796383	1.4624213	2.1222365	3.244544683	3.444541883
2610307P16Rik	2.580564183	1.461865617	1.085470267	0.815510917	0.341232433	4.853988883	3.92208115	1.155656167	0.55726115	0.4061185
2610318N02Rik	14.96482668	13.80599425	4.431291633	5.41383645	6.7695712	13.03252747	13.42751567	6.154899617	6.841422367	5.841956467
2610507B11Rik	84.21930132	49.90440093	80.86831585	88.71958543	93.7301878	44.81779563	49.27424378	74.26137127	59.27875292	59.13940152
2610524H06Rik	15.11180332	16.17124688	6.01634055	6.8413923	7.948401233	13.45719405	9.824521567	6.6824216	7.164510717	8.539146917
2610528J11Rik	3.394539533	0	0.000444875	0.0003658	0.069072908	6.5695491	0	0.001723592	0.00155065	0.931492992
2700038G22Rik	13.20623885	7.58053745	2.696220167	4.370968017	5.0662016	13.8835741	9.071975633	3.022589633	4.873961767	6.286423883
2700046A07Rik	0.00824565	0.667926017	2.070719483	1.707049733	0.291324917	0.01701155	1.106375383	9.425713133	4.848436117	0.718126467
2700046G09Rik	0.413528783	1.13657285	0.820560633	0.434995767	0.350316367	0.278150483	0.843532	0.5310852	0.5621489	0.613632833
2700049A03Rik	18.58959437	16.79533687	5.720807283	9.111742783	10.56480623	21.1117103	16.27132588	8.570018183	14.27345173	16.36897808
2700060E02Rik	108.6532667	104.7557587	69.8056321	74.73556232	67.56122117	90.68001488	75.4561584	67.5211658	67.0912536	64.8459398
2700062C07Rik	17.81856587	9.957743033	4.387233633	6.160358067	7.034284417	16.14447235	9.835431867	6.5206362	8.662119617	10.74352248
2700081O15Rik	3.997456467	4.23594025	4.774195817	5.591775367	5.650782183	3.584626383	5.99722795	7.26336785	6.724019883	6.2909741
2700097O09Rik	24.30682575	15.02497677	5.808964433	7.1072584	8.311391183	22.41343775	16.36704788	7.7337778	11.13547807	12.04291837
2700099C18Rik	15.38215277	20.10745083	6.918087167	7.799655783	10.4363067	14.0611708	18.83327723	9.413024683	11.8760364	11.20498555
2810001G20Rik	2.979694	5.34921875	3.87574825	4.29956755	4.9040117	3.644807867	3.307219733	2.41941015	2.960577517	4.360852417
2810002D19Rik	3.434300683	2.557574067	1.00351575	1.662487133	1.6669563	4.25194115	2.885211833	1.7484014	2.5550701	2.765420583
2810004N23Rik	79.88838123	104.8687623	51.98356807	65.9785804	77.63926537	84.20685708	98.40806495	57.683838	70.55125192	84.43453375
2810006K23Rik	8.459973067	13.37528215	11.33281038	13.28720677	11.22426955	7.704516	10.64909328	10.5773854	13.40926385	12.66316092
2810013P06Rik	6.09062235	10.45549762	4.015369017	3.738200983	5.286355033	7.418669333	7.698127783	3.610794367	4.1175339	6.153577433
2810021J22Rik	3.65175565	3.716613033	2.1701313	2.343041767	4.199378217	2.960391017	3.560474083	1.294748083	2.211288583	3.812273533
2810025M15Rik	45.56517058	32.62677047	54.76083815	46.01165235	19.11582048	50.33408472	36.20848382	56.55327138	43.16908028	24.30141658
2810403A07Rik	31.92796152	32.27173012	20.54178868	21.72892523	23.26014548	37.51812925	35.41446427	25.46265735	26.23096723	25.1853685
2810408A11Rik	3.944893967	9.05548555	1.151519467	2.246268883	2.518133133	4.781956067	9.61329845	1.61510585	3.31033545	3.016253183
2810408I11Rik	9.187435633	7.573038733	2.249388983	4.043862883	4.06186515	11.26377413	8.20255195	4.2295832	6.747857217	7.302661267
2810410L24Rik	0.063525883	0.762923567	1.212744117	1.31925405	0.751110983	1.301742683	0.950917583	1.184021517	2.162604917	1.533769017
2810428I15Rik	18.68759912	25.38631595	40.47223633	37.94762877	44.04100742	28.5884152	21.52571567	33.92389507	37.0889445	44.04807165
2810429I04Rik	2.213874433	1.9602014	0.12915745	0.427153833	0.217343358	1.368678633	0.60250035	0.2071817	0.00155065	0.007057617
2810454H06Rik	0.299166783	0.9694958	0.21646355	0.4534086	0.296776533	0.533183183	0.7645819	0.3158542	0.475127233	0.740706733
2810468N07Rik	0.277012617	1.598646717	1.5724198	1.369433683	1.315523183	0.2710938	1.204151467	1.548813517	1.0724401	0.715437517
2810474O19Rik	73.4117884	20.92871172	23.22740792	26.70819278	27.86424612	55.2336793	20.51190855	38.80331535	35.32806908	45.39320137
2900009J06Rik	0.517457083	0.47852885	0.593490308	0.483675183	0.688245217	0.23902755	0.365338	0.62042515	1.111244067	1.720382267
2900011O08Rik	8.5930477	0.009196933	0.051886667	0.085514	0.123967167	12.58312477	0.062333983	0.117631542	0.07115665	0.106686808
2900026A02Rik	2.970802	1.5488681	9.60535615	3.519570933	2.229933583	3.129040117	2.6454691	7.0045178	5.280021083	4.071449017
2900041M22Rik	2.6032747	0.046293783	0.000444875	0.0003658	0.000715	0.503655833	0	0.001723592	0.00155065	0.007057617
2900060B14Rik	3.111586467	4.009039183	2.5461833	4.009611733	4.8535584	3.4782504	3.39094425	1.757297067	3.07879195	4.5884903
2900076A07Rik	4.219390217	3.5746124	2.520506917	1.974341233	1.96803315	3.15057595	3.422143583	2.343865983	2.698433917	2.166527817
2900097C17Rik	22.0680884	44.59731055	38.50509043	35.97466145	37.92711602	28.25286267	48.37597303	46.68988122	49.29924347	45.73198045
3000002C10Rik	0.678131483	1.0357405	0.411695817	0.614398233	1.090472733	0.979034883	1.129884617	0.761097967	1.631835183	1.246690383
3010003L21Rik	3.562158333	1.649587283	1.54082625	1.356751333	1.3286664	4.3657047	2.189880917	1.46630045	2.07432185	2.17278515
3110002H16Rik	14.0419275	6.13002785	19.95469663	16.55118127	13.16776938	13.79488447	6.70874445	23.59747847	15.1210736	11.26336057
3110009E18Rik	7.11796135	2.860356067	1.831589133	4.149296033	5.238628183	5.121783033	3.3144487	4.169410583	6.94778015	6.295091783
3110021A11Rik	0.5866461	0.646119617	0.267053533	0.227348583	0.295850483	0.734695883	0.6025605	0.307679267	0.5604548	0.75123445
3110040N11Rik	7.323968367	9.451414383	8.543653433	10.61333132	11.21236395	7.626899883	5.721940133	6.250741417	7.107384267	11.07013417
3110043O21Rik	6.468127683	6.2233243	5.084452183	2.854695283	2.452657017	5.860486317	8.430506233	8.207307717	5.30099915	4.184717883
3110056K07Rik	3.4597006	2.873778983	2.805937683	3.426193117	4.354456167	3.23237455	1.72078095	3.79626495	4.705048017	5.7910924
3110062M04Rik	1.024865017	5.1483533	7.95084425	14.26001412	10.53162488	1.2749003	5.578382983	9.143094383	15.18959095	12.73472152
3110082I17Rik	11.68754092	10.6492471	7.3100097	11.40749312	12.77333295	12.67420497	10.12672307	4.983419767	9.149210117	10.85067182
3300002I08Rik	2.640191567	3.160996233	2.38293765	1.88863945	2.3188769	2.05390915	2.641436133	2.383501617	2.236225233	1.676499117
3632451O06Rik	5.121913767	11.95832607	2.680270867	1.666277367	1.8360868	4.347862183	9.646991917	2.156857783	0.732104233	1.004667667
3830406C13Rik	2.469041117	2.79553515	2.631084867	3.498697867	4.169943567	1.872936733	1.706290583	1.253448317	1.7855401	2.92923765
3830408C21Rik	0.379160483	1.320887367	0.735547967	0.8789143	0.8134	0.543773417	0.984824133	0.880001133	1.819833583	1.529236083
3830417A13Rik	0.807124	0.0158542	4.52641635	1.226939167	1.26244565	0.416380233	0	3.439678833	1.451152083	1.228165425
3830432H09Rik	0.221361033	0.430885917	0.790933067	1.066817317	1.084807917	0.10322855	0.421728533	0.901100883	0.978512733	1.15018
4631405J19Rik	0.056832517	0.3947086	0.648505283	0.835608983	0.6406944	0.170040883	0.45739295	0.672870533	0.8856951	0.832881233
4632404H12Rik	0.975955517	1.159774983	0.441969883	0.502515633	0.456155867	1.479957483	1.19667435	0.580739533	0.850269683	0.912081617
4632415L05Rik	1.563204267	3.1294683	1.337566183	2.025874617	2.381104483	1.326697217	2.843580033	1.326244467	2.679680217	2.610982233
4632427E13Rik	7.575210667	6.6564344	4.787057283	8.260092117	7.110316667	8.19454795	6.892718667	5.258747517	7.21220185	14.1343044
4732416N19Rik	0.1315306	0.29350275	0.000444875	0.236264983	0.824722867	0	0.294118867	0.287871467	0.157735417	0.668968392
4732471J01Rik	1.280032967	0.525488133	0.151848483	0.156567167	0.819887067	1.8346672	0.514589667	0.333980133	0.1289161	0.317463417
4833412C05Rik	0	0.085018233	0.715458433	0.41294825	0.39741835	0	0.132750333	0.537448267	0.335431267	0.294258783
4833417C18Rik	6.278434467	3.616413733	1.210364125	2.03685135	1.979187217	4.988459067	2.852055633	1.172996417	2.421841583	1.995766383
4833420G17Rik	14.19775348	16.91029502	6.477803467	9.801025817	13.24619045	13.03293818	13.88272347	7.916863833	11.54301435	10.93678138
4833422C13Rik	0.01995015	0.2278246	0.648836667	1.362828317	1.867919183	0.003947283	0.429535783	1.334113217	1.6225665	3.37424135
4833439L19Rik	45.89883552	24.06119673	31.04251748	27.94680278	24.16769993	47.6273092	34.85381153	31.42697852	30.0105957	26.84810323
4921511C10Rik	0.229873967	0.810652417	1.372502167	1.09033515	1.259869867	0.255964867	0.826509233	0.884322283	1.38586645	0.795757333
4921524J17Rik	17.3318408	16.65774083	17.53008502	14.60588815	11.75937405	20.02351128	17.3393181	17.54506787	15.27410423	13.41829813
4921531C22Rik	0.352647867	0.898747333	0.52161075	0.5884498	0.862414317	0.638018233	1.131172383	0.772742117	1.1504501	1.66149355
4930402H24Rik	2.38585605	3.402329867	11.66135257	5.548526033	5.194917167	1.5172992	3.992329067	10.57036772	4.058337683	4.2549349
4930404I05Rik	0.915264833	1.36146335	1.130341767	1.1915038	1.449541467	1.3160941	1.323693883	1.140047917	2.292628117	1.224606467
4930404N11Rik	0.956664983	4.124631883	2.240805867	2.191701783	3.3618608	4.169527483	4.784045133	2.770567467	3.2969552	4.7499107
4930405A21Rik	0.493033167	0.555718767	0.38698665	0.274852133	0.481706083	0.551415217	0.479507717	0.344589533	0.459980967	0.780941283
4930405J17Rik	1.476089933	0	0.000444875	0.315775517	0.947701633	1.541002533	0	0.001723592	0.442391417	0.210021392
4930405O22Rik	0.78505895	0.890739433	1.855602933	2.299518083	1.79721365	0.643172733	2.1173995	2.363084583	2.162745433	2.46024645
4930412O13Rik	0.001912933	2.681666867	1.083435517	0.565335217	0.035629758	0.0117152	5.744512067	2.928761583	1.036196467	0.007057617
4930413G21Rik	0.026632267	0.6532562	0.80425195	0.441869067	0.8022734	0.0446249	0.393020433	0.39900845	0.580428667	1.217961833
4930414N06Rik	0.755881233	2.5870952	1.62221535	1.486447483	1.459872283	1.68601435	2.16985455	2.427646117	2.147139733	2.068082267
4930415F15Rik	0.023869333	0.172301517	0.6152228	0.985560083	1.004116817	0.0361737	0.1763525	0.555286033	0.489941117	1.2916341
4930427A07Rik	12.61806023	2.930586083	5.194631983	4.827763967	5.7166786	16.41801495	3.761104933	4.9356193	5.277468583	5.2515496
4930429B21Rik	1.102621333	0.372195017	1.047485533	0.82419095	0.371667717	1.200353283	0.39469425	1.161165983	1.030146283	0.549500433
4930430F08Rik	8.095971817	6.350598583	3.089416717	4.339885817	4.4054138	7.016926183	4.91153425	3.407313767	4.623256167	6.298237117
4930432K21Rik	3.638953	0.932598933	0.445117	0.650982417	0.787263883	4.015940617	1.381085033	0.924669433	1.051205167	1.662337183
4930444G20Rik	0.66016815	0.087876283	0.029133683	0.0258496	0.017375092	1.0767032	0.029811667	0.052002283	0.047043683	0.060224692
4930444M15Rik	2.614579433	0.015663467	0.717722517	0.293601183	0.168846983	2.734807967	0.032871217	0.856151017	0.723605267	0.423406675
4930447C04Rik	5.7281186	2.665206683	0.068385	0.039101483	0.099655892	16.09694228	6.744776967	2.696225083	3.403208233	4.28807125
4930451G09Rik	0.218928867	0.63386605	0.360357217	0.390841333	0.435653267	0.444180967	1.172223217	0.7122444	1.041650617	1.20691735
4930452B06Rik	8.053289883	5.409837267	2.648938017	3.03356555	3.127128767	6.560839767	4.531326883	2.2517355	3.129415667	3.78101975
4930453N24Rik	43.86639918	22.90813005	24.23052313	25.03334568	24.01931503	51.94586975	41.30739198	36.28391268	40.61112023	47.40524103
4930455C13Rik	1.454399533	1.658970083	1.17557975	1.939052883	2.218901267	1.989314367	1.759481567	1.949288567	2.163561033	2.973987917
4930461G14Rik	13.02629545	0.069372967	0.000444875	0.0003658	0.6231782	7.512375183	0.025038917	0.001723592	0.00155065	0.007057617
4930465K10Rik	1.1847237	0.662774283	0.102334833	0.767642133	0.848216967	1.12742615	0.674443333	0.32740335	0.9029465	1.856504283
4930469G21Rik	0.785503267	0.0628176	0.000444875	0.0003658	0.000715	1.021667517	0.1417144	0.001723592	0.0738622	0.007057617
4930473A02Rik	0.07372905	0.721294683	1.0084551	0.769532233	0.689223417	0.099009767	0.6704436	0.868115	0.589139117	0.75286315
4930478L05Rik	0.593019033	0.520313167	0.76706575	1.322005767	1.144779933	0.54769625	0.7561087	0.77441785	1.324845717	1.3871918
4930480K23Rik	0.707954583	2.3552001	1.019091983	2.203270117	2.13228535	0.497635283	1.946049483	0.9373851	2.510720567	3.236133617
4930483K19Rik	0.877311267	1.22673535	0.346384283	0.5892171	0.854427617	1.156809633	1.850750883	0.99128755	1.224243433	1.023581983
4930486L24Rik	0.39173525	0	1.744735333	2.492749817	2.71758745	0.322881217	0	3.027030533	3.64120585	2.085276367
4930487H11Rik	2.022387967	1.093376917	6.877229983	3.618607867	0.92331425	2.6321534	2.209089133	4.977727667	1.4782034	0.007057617
4930502E09Rik	0.055187433	0.549388267	0.853590983	0.64452105	0.979407917	0.109998	0.566682917	0.854738383	0.63690285	1.432114283
4930502E18Rik	0.776184933	0.032402717	0.3503786	0.240851617	0.000715	1.326414217	0.055523283	0.827674317	0.356952567	0.007057617
4930503L19Rik	14.94523663	20.50322718	9.190976467	7.457748967	9.619067383	12.58128533	19.02613198	11.05972368	10.02801168	11.34904145
4930507D05Rik	0.838331483	0.580649117	0.852621383	1.15500205	1.214252967	1.00863555	0.903087583	1.134438083	1.8754553	1.618237417
4930509E16Rik	0.71782915	0.116145433	0.181477608	0.4091947	0.233659517	0.798455133	0.178903667	0.390070517	0.284998817	0.342517033
4930511A08Rik	1.20472765	1.878438383	2.526729283	1.830514317	0.614963833	1.719231333	3.985511683	3.222407067	2.4047124	1.063662067
4930512B01Rik	0.327840317	2.607893383	2.645231183	1.87615435	1.15835465	0.490254733	2.109845483	3.630938783	2.23368365	1.4957137
4930513N10Rik	2.072707217	1.458030533	1.163359183	1.311172833	1.6970987	2.263376083	1.660737117	1.33344255	2.002319017	1.749973567
4930515G01Rik	0.462496067	0.873172167	1.199692583	1.370456833	1.123671183	0.671415267	0.731223217	1.191651233	1.427173433	1.044734283
4930519F16Rik	2.2446967	0.05037965	0.12572825	0.241879983	0.057547092	1.726225967	0.073998433	0.543766417	0.070695967	0.363835483
4930520O04Rik	0.583637767	0.482310533	0.571963883	0.88255775	0.816945333	0.25450865	0.2530582	0.444008333	0.71708425	0.4170672
4930521E06Rik	0.01207025	0.1173026	0.484739933	0.38879275	0.557621267	0.045743267	0.530129083	0.877676567	0.577767333	0.82935185
4930524B15Rik	1.108195367	0	0.034190883	0.0003658	0.000715	2.8429972	0.020550767	0.001723592	0.00155065	0.092626925
4930526I15Rik	0.615908	0.98889935	0.986438217	0.971718683	1.344305317	1.341668667	0.989929617	1.044950367	1.105786283	2.27443965
4930526L06Rik	5.20422335	0.078079817	0.000444875	0.0003658	0.000715	7.498555333	0.405494483	0.001723592	0.00155065	0.118124792
4930528A17Rik	0.4370608	0.8719708	1.1425347	1.02271085	1.411325583	0.586330883	0.873067	1.040430817	1.238991	1.367386517
4930539E08Rik	1.7517198	0.051047233	0.000444875	0.031878317	0.020664942	1.381112733	0.028085867	0.132608767	0.07293765	0.062890475
4930539J05Rik	0.395342183	1.216653417	1.5246003	1.527977617	1.529598267	1.465465533	0.7484954	1.321137533	2.866787217	2.406884
