gene,E14_ES_fpkm,E14_flk_fpkm,E14_HE1_fpkm,E14_HE2_fpkm,E14_prog_fpkm
Mprip,20.7833609,30.4401297,68.37991927,44.19949153,37.4412907
Mpst,6.757069117,7.645891617,4.27438155,4.5881266,7.376443083
Mpv17,18.9697057,13.52664657,26.19395923,26.00308485,19.88352697
Mpv17l,2.298479,0.810756483,0.546721933,0.650079383,0.74779985
Mpv17l2,9.708769017,4.3860052,10.61419708,12.75893535,12.6490068
Mpzl1,7.8844517,15.0854412,39.86391132,20.94834287,10.69734717
Mpzl2,5.556506267,1.0026603,0.000444875,0.0003658,0.000715
Mpzl3,1.6071709,0.358289117,0.2815287,0.083780083,0.220438542
Mr1,0.017624767,0.70218675,0.257902317,0.163002817,0.150065617
Mras,8.228163217,0.461180617,1.070918017,0.371808117,0.367002533
Mrc1,0.267989717,0.189501733,17.06960812,9.726968183,0.364109733
Mrc2,1.111302833,2.209628967,1.544666667,0.489977083,0.83307905
Mre11a,22.9626872,22.8813219,8.463024667,14.3398107,19.76932958
Mreg,61.31588777,1.4665479,2.506074983,2.27205965,1.552545767
Mrfap1,92.50263407,224.930317,109.9335178,103.4650547,94.50465325
Mrgbp,10.50867148,6.004080317,5.012913317,6.6027602,9.930374083
Mrgpre,0.0042665,0.904643467,0.993019933,0.479927067,0.113373617
Mri1,11.35195997,10.77474583,6.069185633,9.482559633,10.51531312
Mrm1,6.284550517,4.298968367,2.053775383,3.60680185,7.584496667
Mrm2,7.636474,4.2347234,3.714708883,4.66726575,5.279740217
Mrm3,11.25437495,8.405561117,8.521343117,12.08817092,13.15668092
Mrnip,9.939920733,14.54515635,17.63783407,21.47276328,18.47539158
Mroh1,6.430909017,4.808097483,11.08373913,6.33356225,6.686765283
Mrpl1,22.12451237,16.02039782,7.11641795,12.70612123,13.49603377
Mrpl10,45.66862063,39.38871628,37.79266975,41.0817175,40.93272777
Mrpl11,19.64053345,16.91907638,11.899611,17.1326263,18.19102425
Mrpl12,49.75476697,54.30890562,53.78449905,63.40419508,71.11492833
Mrpl13,59.37539,65.8461015,48.51780885,60.0671786,61.69794818
Mrpl14,13.83479063,18.59284153,16.36882337,26.79585187,23.3538742
Mrpl15,43.32335458,24.65236085,14.5982754,20.3129161,17.69924687
Mrpl16,27.72747742,16.38998672,12.8630814,20.1330126,22.7271516
Mrpl17,9.711358133,6.806840933,5.25529765,7.076710533,6.32434055
Mrpl18,101.7678075,58.8306802,58.84552265,86.86268447,98.27113878
Mrpl19,12.16921808,10.19755675,6.634651817,9.999910767,10.26951997
Mrpl2,46.41228222,50.83851712,41.90435493,50.28197348,50.90775825
Mrpl20,74.26687045,43.5251302,69.0538892,72.85533832,80.37595612
Mrpl21,58.18980338,44.22943575,39.38542308,47.0183876,48.16117457
Mrpl22,56.4630899,36.89093292,38.07631435,55.0851157,67.21133515
Mrpl23,43.10099143,119.1088342,42.53997818,56.24256028,58.23396523
Mrpl24,72.65412327,92.65506818,34.16781058,44.01093457,47.01000055
Mrpl27,25.64715255,24.84261908,36.09176128,44.58075675,44.24218002
Mrpl28,53.18912777,54.7003821,36.4105095,46.4121055,51.13977993
Mrpl3,30.52853753,35.97584877,31.57481483,41.62714467,43.16659013
Mrpl30,63.19993575,62.24562265,62.94497522,82.77154348,82.88770428
Mrpl32,32.86146853,29.55470072,26.89866023,38.1763176,43.68265515
Mrpl33,50.48971552,33.95348365,54.47414623,63.59964878,66.46268568
Mrpl34,41.13458733,35.17875378,45.77396747,64.6498914,58.70814423
Mrpl35,15.26985378,9.02271365,6.270157133,9.68559025,11.23464637
Mrpl36,27.98050327,19.5611413,22.02451472,32.36289377,34.76543435
Mrpl37,27.5980758,22.9484239,19.11837508,23.63099282,28.72071635
Mrpl38,29.74113163,27.571446,33.05597068,45.59263287,47.14970102
Mrpl39,35.90928705,27.64347953,22.70041155,25.66440207,25.42535508
Mrpl4,27.00351865,19.88619305,23.05091472,19.74221065,20.56540693
Mrpl40,61.04953563,42.4959305,33.5508292,44.15914542,41.92126863
Mrpl41,5.04690495,7.156561267,6.345682733,9.2516259,9.661618283
Mrpl42,118.8833979,95.54176303,49.64157405,80.30554392,79.87763705
Mrpl43,21.28713187,18.52775758,21.1261357,23.02953647,24.99627717
Mrpl44,28.9850272,25.2779852,17.56110018,22.53266882,22.5766534
Mrpl45,80.2206992,40.62512803,31.78996627,43.5095078,40.52452782
Mrpl46,25.64059517,17.455649,18.59959412,25.9456108,27.04411277
Mrpl47,46.99271523,37.2942499,22.1024103,29.62399543,30.29638438
Mrpl48,20.7916656,19.7341432,17.16205777,23.0300514,23.99755483
Mrpl49,37.60262708,25.66663453,19.78454108,26.93745112,29.06379878
Mrpl50,29.62169518,27.45375628,17.47502127,25.20868603,21.52779752
Mrpl51,39.94599045,30.61549065,29.37213592,38.96645723,43.38868458
Mrpl52,39.74394785,53.95132202,50.5022752,66.47729317,40.5501574
Mrpl53,15.99729168,26.4221256,23.55718323,25.97075955,31.09679513
Mrpl54,28.72618105,41.50216173,49.18135282,57.18067307,52.33459408
Mrpl55,17.0386971,14.95954655,17.05819803,20.35903617,22.49998415
Mrpl57,5.664659317,8.5455432,6.632678817,10.66456082,13.24055905
Mrpl58,19.60142903,14.34223988,32.34973093,31.49920103,28.35715955
Mrpl9,23.29199795,24.19857175,21.62579777,29.44058827,29.78070972
Mrps10,21.7164216,18.1738337,14.63974477,16.64865613,19.9522215
Mrps11,15.69155082,10.96532517,14.54194997,19.11275775,26.43922182
Mrps12,19.78547442,12.30446677,15.07288138,15.70694682,20.63596785
Mrps14,17.32542033,11.72834107,9.45451255,13.850944,15.65983012
Mrps15,29.88413338,35.21779472,30.62425173,44.0410139,47.94738945
Mrps16,63.20696415,62.6362665,45.89852588,62.053355,62.03402563
Mrps17,35.6468433,32.65957507,23.80511018,34.95753913,39.73026433
Mrps18a,32.45872043,35.50043263,58.36305387,38.71413163,31.43513335
Mrps18b,61.03739622,27.38124347,30.07874853,37.2062035,38.56204193
Mrps18c,46.95214905,44.65368252,39.37890648,54.96305678,55.67244997
Mrps2,35.6330165,28.04822303,21.00297667,25.250806,24.8967437
Mrps21,45.15984223,51.75380623,72.10704055,83.0098137,80.57950818
Mrps22,29.75693155,22.87501585,13.39163738,24.72981445,29.15795933
Mrps23,24.40534683,23.88942187,26.38766347,33.97868058,41.44292668
Mrps24,32.93635095,15.25929573,19.96678927,26.42950783,26.89536178
Mrps25,12.69017243,7.581948267,5.145895417,7.892625967,8.107829917
Mrps26,20.18295562,19.86479103,28.48278265,38.86531285,44.23963125
Mrps27,38.23037857,31.9991307,20.51872745,27.34218472,21.32383538
Mrps28,26.93981688,21.09031393,26.34111713,34.62141965,33.4994381
Mrps30,35.85895585,44.81590502,20.37358542,29.84491337,35.72798168
Mrps31,48.48492507,33.27674118,23.08420152,28.7421652,29.8660507
Mrps33,22.51262723,35.15191697,20.77695467,31.29495417,29.9156715
Mrps34,16.81807682,11.48350505,11.99607075,13.50536512,15.14128463
Mrps35,37.10816492,35.98596967,23.50340633,33.02386807,34.8326077
Mrps36,21.42277035,25.44401128,12.01884982,20.98658113,22.0337229
Mrps5,46.63274335,44.47426467,28.07397492,33.25962477,36.54184453
Mrps6,16.16466043,15.70847325,40.93192028,26.12095715,13.84240712
Mrps7,33.48514602,24.59991413,38.98567287,48.60757993,44.35268428
Mrps9,36.9569741,40.73008965,26.50629308,38.71201323,41.26867247
Mrrf,11.99790432,13.43636333,11.17265175,15.61744733,14.31935605
Mrs2,6.13373945,6.88578655,12.94364563,12.0328498,12.04700198
Mrto4,78.44541738,66.74369987,40.07890792,63.09658818,67.05404903
Mrvi1,0.000141517,0.012374317,2.822559017,9.720161067,8.82899905
Ms4a4d,0.487240683,7.869875933,0.30721235,0.123228367,0.000715
Ms4a6b,0,0,0.000444875,0.0003658,0.800887117
Ms4a6d,0.234050317,0,0.159022058,1.254096533,1.42348465
Ms4a7,0.887926333,0.012424917,0.000444875,0.0003658,0.000715
Msantd1,0.0037903,0.32953165,0.77205695,1.0425596,1.657279833
Msantd2,27.05809093,19.98013687,12.57821672,9.10259545,8.923377917
Msantd3,20.78710903,10.56289527,14.15122425,15.0399869,9.359564383
Msantd4,20.07078253,19.89612107,23.49313788,20.19189177,15.36929193
Msc,2.0393242,0,0.000444875,0.0003658,0.000715
Msgn1,0.084280233,3.14230565,0.000444875,0.0003658,0.000715
Msh2,114.6284709,78.85087068,28.95169322,47.82106605,51.38267053
Msh3,24.18787918,13.20696053,6.712310617,12.4744951,14.42238353
Msh5,0.059045717,1.5066496,2.203762333,2.085103133,1.7698211
Msh6,275.9192726,65.6086362,34.5905352,59.51175402,71.76230052
Msi1,4.304846483,18.22778762,4.082846933,1.117432033,0.17952515
Msi2,26.7815284,29.53980585,19.94761517,23.71863092,27.00062607
Msl1,12.54865838,22.32587308,24.97657445,22.30622215,28.50619083
Msl2,14.8108666,14.02296682,12.85284757,15.26435112,18.49402225
Msl3,2.484890983,4.991788183,9.060999067,12.14378715,12.53351705
Msl3l2,0.625625967,1.3886745,1.41973515,1.200030717,1.319710383
Msln,0.904631383,0,0.000444875,0.0003658,0.000715
Msmo1,45.4171235,94.10275535,67.85890503,79.90206157,53.56116848
Msn,32.39002555,65.88501712,272.3235275,187.3555255,138.4475169
Msra,4.522815783,2.687120033,1.9309437,3.643035,2.694808483
Msrb1,14.33719857,6.920675283,10.8110013,9.553532833,15.23915307
Msrb2,9.69488055,1.134318767,5.304499133,6.45121735,5.866903
Msrb3,0.450904133,0.814741167,8.409741483,3.04050385,2.00662995
Mss51,1.226219567,4.735438533,2.172867633,3.082777333,3.2145866
Mst1,0.286636017,0.4651532,0.44202345,0.787544117,0.962100067
Msto1,40.58827453,40.40550162,31.09962007,33.20679412,29.82445995
Msx1,0.052656883,28.20301187,5.70658715,1.43129935,0.413737817
Msx1os,0.0674475,18.38736743,1.044511083,0.069262517,0.100839667
Msx2,0.203554033,62.58105132,7.306294967,1.849646533,1.351322
Mt1,63.62070418,5.1745533,2.0418125,4.957102883,13.96929567
Mt2,75.06613783,1.633749633,0.469210683,0.317794667,0.276734475
Mt3,0.579059183,0.044709217,0.110487217,0.0003658,0.000715
Mt4,1.724145267,0,0.000444875,0.0003658,0.000715
Mta1,24.4908288,54.1427404,47.17284952,43.82172345,51.05012097
Mta2,41.7568972,42.79232693,50.36532935,56.9085733,70.80747285
Mta3,34.41107592,27.82256842,23.47803652,28.43776075,32.63069105
Mtap,31.39449705,38.9451445,35.8612968,36.52128057,18.18975927
Mtbp,17.01526418,15.23981803,10.41380995,12.95900247,13.7630619
Mtch1,32.71042885,58.33965403,188.8630959,101.9440724,66.91888375
Mtch2,58.61082397,52.01468397,39.11444087,42.55037213,46.05445435
Mtcl1,16.19028878,7.6310324,1.74685605,0.716589217,0.486580933
Mtcp1,1.053677167,3.33029275,1.97900815,2.043677117,2.866578517
Mtdh,65.34363163,46.6023949,52.82248202,68.10479173,79.43647068
Mterf1a,5.253303417,4.144834283,1.50622255,2.706910967,2.292220367
Mterf1b,2.840914533,2.892826317,1.013981667,1.192768233,1.21666095
Mterf2,8.33905065,9.581290967,6.030586667,7.074090617,7.136184617
Mterf3,18.43850845,17.67021012,10.0826431,11.63103875,12.36779447
Mterf4,19.23163043,13.22112863,10.70930398,16.12629755,14.5222941
Mtf1,3.888324633,2.589951233,2.095255667,2.1916047,3.030407717
Mtf2,98.56361995,43.2149431,21.53759398,29.7114543,34.15298883
Mtfmt,6.312691167,4.969428183,5.039093783,6.48732055,6.1988017
Mtfp1,7.14782645,3.44163055,2.0135246,4.947535833,9.67520185
Mtfr1,33.63193693,21.95051885,17.64031395,17.06046553,17.04270862
Mtfr1l,22.3045762,20.21084993,19.10776248,29.57921498,35.99324015
Mtfr2,7.106578717,3.484092383,2.694381483,5.754952933,6.7675881
Mtg1,8.615465667,8.795259617,4.715756183,7.56205705,8.297866683
Mtg2,12.87450827,5.510351967,6.5418366,8.2870726,10.98304322
Mthfd1,107.0111448,73.93359035,47.94641533,60.8332601,70.29141872
Mthfd1l,37.41536223,43.16538275,15.91602397,27.71516387,37.09568677
Mthfd2,34.69910215,17.77853625,8.102748383,8.002005467,11.81438782
Mthfd2l,1.170877917,2.6397519,3.119611467,3.090928917,3.09486255
Mthfr,5.94454205,5.489005683,7.451758817,3.638393067,2.8914101
Mthfs,3.836558383,4.235214917,1.689716067,3.482334833,3.954882433
Mthfsd,4.8609051,13.1924971,13.63852737,12.02474817,11.46956313
Mthfsl,3.360390733,3.985954167,2.055840633,3.580890083,4.841154633
Mtif2,23.36200087,22.3484742,17.27217903,24.00316283,25.69686038
Mtif3,4.660548383,3.740938917,3.1711818,4.27063875,2.6364844
Mtm1,2.526118117,1.018779033,2.585242517,3.050633333,3.431844317
Mtmr1,3.219991767,2.422056267,4.01700265,5.817855733,6.7602532
Mtmr10,2.7303674,2.249856683,5.383425883,3.871623133,3.921996167
Mtmr11,1.792580583,1.7278933,1.7435139,0.952301117,1.339107517
Mtmr12,19.49139323,6.106496317,25.68369498,23.66658982,16.53572138
Mtmr14,23.70431685,17.07982317,21.3970436,17.57986313,19.966414
Mtmr2,29.19586192,36.03328712,38.3393713,36.9500603,31.07280943
Mtmr3,20.80622988,24.79652567,28.12878437,30.06613265,32.53811125
Mtmr4,17.21407355,18.36144457,16.50556927,13.49063427,20.48682945
Mtmr6,9.222698117,11.26175677,14.8523385,11.15924813,9.42908705
Mtmr7,21.0558841,3.405814667,1.748601933,1.784935867,2.989678467
Mtmr9,25.76795207,13.46300978,28.77487987,24.4803095,22.89719148
Mto1,17.77456432,12.41466457,7.6844752,9.590879183,12.20356302
Mtor,18.71555413,14.23370682,12.30668998,13.77134972,15.92753868
Mtpap,19.491869,21.18604247,13.11193238,18.77567348,19.43449818
Mtpn,26.2417288,54.1096245,60.20837085,50.01515517,46.24029022
Mtr,16.81111237,19.5745892,13.53306043,19.2261954,25.0723684
Mtrf1,9.821649883,6.826851067,3.466290583,5.741819917,5.464840733
Mtrf1l,3.17425425,3.904789033,2.710290533,3.648042433,3.960630683
Mtrr,14.94672798,11.4896068,6.833019783,7.950459667,10.89283407
Mtss1,18.9533827,15.43104685,16.29044707,13.02165543,16.96204043
Mtss1l,2.569708667,19.40877852,21.21519097,15.3447732,6.90547365
Mttp,1.122507183,3.6620377,1.2004723,1.581446583,2.032930383
Mturn,1.223003033,2.915658683,0.479898133,0.421846,0.6195706
Mtus1,12.82459532,1.874142167,43.45422603,38.5346982,15.68190177
Mtus2,0.78528295,0.03244885,0.043951017,0.031780683,0.03535115
Mtx1,27.39991918,24.82142875,23.91058422,30.38940133,34.07909913
Mtx2,29.05845333,44.6710708,31.85483055,54.66126315,46.64085538
Mtx3,3.359359367,4.27793525,2.2588626,3.431499,3.387924583
Muc1,1.0112566,0.226238667,0.211060283,0.119435233,0.160606392
Muc13,0.004566733,0.012933617,0.075380633,2.995701633,20.66119135
Muc15,0.03510925,0,0.785975533,1.26620095,0.478993733
Mul1,5.9557191,3.568611883,5.0704237,5.7331392,5.35930865
Mum1,20.2448042,24.10878478,20.43741975,17.00600963,14.85914267
Mum1l1,3.98424075,35.74481483,38.11711873,19.8741553,12.10637542
Mup6,8.00339315,0,0.000444875,0.0003658,0.000715
Murc,4.127333267,4.187750083,2.280824533,1.397501333,1.61656485
Mus81,5.741039383,8.425771933,7.930625683,8.506095367,10.31003265
Mustn1,0.03565495,0.447181017,0.856240333,0.880222633,0.672598517
Mut,19.41649538,14.19947035,13.75202982,19.63701895,22.66203823
Mutyh,11.59142472,14.87590773,1.881509117,3.580537383,4.96784055
Mvb12a,19.40099987,23.89222675,33.16026082,23.2729156,17.93113255
Mvb12b,0.589870467,8.857392167,10.83456112,16.16305435,25.0728158
Mvd,21.33347235,28.61562003,21.07028453,24.72863338,20.03234148
Mvk,8.047154017,10.4475426,20.80009552,21.72893728,13.96239597
Mvp,16.21353433,1.755023483,27.79381495,9.377138917,8.33364615
Mx2,0.01245915,0.035104167,0.106875742,0.229373267,0.723486658
Mxd1,1.100840017,1.069659017,2.9161421,2.875166667,3.362540017
Mxd3,4.174210117,2.963698833,3.44875415,2.255961933,2.70929495
Mxd4,0.881516817,3.8698298,21.15112957,14.75845578,9.503018583
Mxi1,6.153799517,5.874955017,4.669146317,4.150040167,4.239776467
Mxra7,4.184519183,8.056625767,17.35085855,4.245982383,1.68527275
Mxra8,1.983571017,5.666339317,6.648411533,2.328470017,1.7447417
Myadm,23.21760075,30.98846883,75.83329203,16.95328113,13.37279077
Myb,2.578409383,3.408147917,1.0844398,35.02154258,68.15041902
Mybbp1a,187.7931803,124.300135,100.0536779,133.694737,151.0673797
Mybl1,6.216893267,7.787742533,2.594087917,2.460439333,2.1260125
Mybl2,122.9033249,21.17402948,10.30325562,11.58686865,18.1807397
Mybpc2,0.94972625,0.031354733,0.000444875,0.0003658,0.018764442
Mybpc3,0.261710567,0,0.274581683,0.395570017,2.803698467
Myc,17.91522843,56.81238635,20.24899872,18.79355852,27.33419553
Mycbp,16.5488713,18.90784082,11.04204485,13.40611592,17.99695372
Mycbp2,12.76211792,19.48259408,19.13846842,21.20975073,22.73584335
Mycl,6.437487867,6.728602667,0.60846055,0.285103833,0.34235135
Mycn,49.49735733,27.25880482,29.08606475,35.4039046,23.8854344
Myct1,0,0.1387623,18.4447529,18.91429048,5.871854133
Myd88,4.013212667,2.26478025,8.904962467,10.29450565,11.95933368
Mydgf,19.71006113,44.87420402,54.8105523,51.3066179,35.60508193
Myef2,70.23913085,60.13439713,43.30155872,41.72820665,37.59623947
Myg1,23.10350902,22.40685802,21.00387825,27.01406632,29.73749535
Myh10,29.56003048,82.59377328,111.7248014,55.04380233,51.49379325
Myh11,0.0771666,0.054830467,1.21976925,0.278340917,0.357999917
Myh13,2.009517333,0,0.000444875,0.0003658,0.000715
Myh14,3.0159285,0.419502417,0.111271017,0.05104165,0.066265167
Myh3,1.3117774,0,0.028146383,0.0003658,0.017613142
Myh6,1.432965467,0.1155775,0.210699717,0.009483783,0.000715
Myh7,0.180726717,0.029627583,0.592915983,0.0541984,0.057940967
Myh9,60.33911462,107.2401772,198.5001378,126.718981,154.7156408
Myl12a,71.57993595,72.39770642,169.9436938,114.7830523,99.12785758
Myl12b,93.70801453,72.68850107,91.56348508,61.56482968,50.78226
Myl3,0.209800383,0,0.000444875,0.028914967,0.000715
Myl4,0.924591683,8.40353525,1.544469567,0.816918417,1.591066483
Myl6,217.4067161,244.3432309,777.4766266,518.8395533,497.4884771
Myl6b,3.4034575,1.455093517,0.944949217,1.7964727,3.744231733
Myl7,6.0686739,9.82291665,0.844942683,0.273630883,0.126783275
Myl9,7.60995145,6.617262067,40.81304282,18.45987632,13.89917107
Mylip,1.712350267,2.339948933,5.727141233,11.89132908,9.415635517
Mylk,0.0146966,0.073688767,2.01642665,4.005445533,2.86100995
Mylk3,0.00447785,0.016572333,0.872256483,4.8689605,12.9560536
Mylpf,49.41521815,0.5588807,0.423054617,1.206986,1.71186075
Mynn,10.70137258,7.450989583,5.948768283,7.318963467,6.5061816
Myo10,29.0011384,14.2179828,42.57372855,34.5939681,26.97796615
Myo18a,8.565473583,7.629856117,39.4163747,35.34454383,26.56012527
Myo19,10.60928415,6.883514117,6.375178583,7.62359075,8.498575967
Myo1b,15.67024205,51.558348,27.25828985,6.7553831,3.356289767
Myo1c,24.4080028,13.54918788,105.9293728,53.49707625,26.90502408
Myo1d,2.738367767,0.7384743,2.803174667,1.025546183,1.0450919
Myo1e,10.79509458,5.990578567,8.100246667,3.585385433,2.547768983
Myo1f,3.833936217,0,0.023208417,0.733824117,8.0433108
Myo1g,2.3324211,0.007325683,0.0741192,0.345309217,3.506467517
Myo3a,0,1.068419317,0.000444875,0.093068933,0.094719042
Myo3b,0.0480768,0.011322183,0.011381992,0.0003658,0.000715
Myo5a,13.83396103,8.857957267,10.44848667,7.936064267,6.36390965
Myo5c,3.551497433,0.076544467,0.0207489,0.040852833,0.038664117
Myo6,2.017378517,2.900194017,19.17273937,17.0029087,9.135152067
Myo7a,0.2069692,2.040679267,1.458864733,4.277192833,2.480104117
Myo9a,11.70595003,12.34045995,9.973618483,10.24743167,8.875538067
Myo9b,16.2663179,24.72752523,29.56839725,29.47158942,36.50650093
Myof,12.23478227,2.13652705,9.45306965,3.15114495,2.294894783
Myom1,0.222806967,0.443283883,0.421532233,5.17951725,13.51927413
Myom2,1.3700659,0,0.000444875,0.0003658,0.019065375
Mypn,0.549358533,0,0.000444875,0.0003658,0.000715
Mypop,0.746397833,1.095532867,0.639275033,0.613805767,0.40103795
Myrf,16.48476817,1.852381583,3.8676394,1.494855967,1.488562633
Mysm1,16.4383986,11.55032963,9.16065665,9.8711978,10.3166301
Myzap,0.513365033,2.93208445,57.74400607,60.09730358,4.555267617
Mzf1,0.348577733,0.4011651,0.34342965,0.42841555,0.3951361
Mzt1,16.65525405,22.16842142,15.8149598,16.99908735,22.02015863
Mzt2,9.719151167,12.96371938,10.22904588,13.55393685,14.63637688
N4bp1,37.39971078,26.13592437,22.18088475,17.1391197,15.31144413
N4bp2,20.08459718,38.61995388,30.34402318,34.06904568,31.68629922
N4bp2l1,0.5831756,1.469382933,1.439743117,1.171689683,2.07332465
N4bp2l2,16.86115695,15.6444069,9.616940267,12.16063842,13.1328398
N4bp3,20.13906102,2.37646575,17.51367145,10.54106765,1.697653183
N6amt1,5.439248433,4.448198583,5.9016656,7.483919817,7.05084005
Naa10,40.89809725,56.21345603,30.02931805,57.39869005,73.90152007
Naa11,4.824389533,0.022357483,0.000444875,0.0003658,0.000715
Naa15,35.22737555,40.14153268,23.4412739,30.36589933,32.36470883
Naa16,13.8745027,12.43160137,4.979608617,6.9659966,8.465784233
Naa20,48.058528,39.73549025,41.52095547,42.22161992,37.941598
Naa25,64.13060092,41.49200885,21.92310202,29.17985428,31.50716398
Naa30,14.74246302,11.26275172,6.109798083,7.69401225,8.852419567
Naa35,28.41496483,21.43263083,19.76442138,20.45910998,17.17025353
Naa38,34.34873327,40.11135552,36.68774372,54.41853345,41.6077223
Naa40,29.53632593,22.79492985,18.53495362,22.85475187,28.5168158
Naa50,39.31030285,42.64131147,21.31615438,28.71259595,32.15124553
Naa60,10.63874593,12.16923213,17.07380755,18.3865557,20.80003973
Naaa,4.416334517,0.348152817,0.466087233,0.3836595,0.48825565
